Video_index,Video_name,Video_category,Start_times,End_times,Action_labels,Nouns
1606,OP03-R07-Pizza-613056-614676,OP03-R07-Pizza,613056,614676,5,pan
1607,OP03-R07-Pizza-616190-625540,OP03-R07-Pizza,616190,625540,7,topping
1608,OP03-R07-Pizza-626550-627558,OP03-R07-Pizza,626550,627558,3,cheese_container
1609,OP03-R07-Pizza-627609-629472,OP03-R07-Pizza,627609,629472,2,deli_meat_container
1610,OP03-R07-Pizza-631905-655719,OP03-R07-Pizza,631905,655719,5,cheese
1611,OP03-R07-Pizza-657100-660409,OP03-R07-Pizza,657100,660409,3,pizza
1612,OP03-R07-Pizza-660419-661289,OP03-R07-Pizza,660419,661289,5,pizza
1613,OP03-R07-Pizza-662259-664428,OP03-R07-Pizza,662259,664428,2,oven
1614,OP03-R07-Pizza-666142-667836,OP03-R07-Pizza,666142,667836,3,pizza
1615,OP03-R07-Pizza-668215-670843,OP03-R07-Pizza,668215,670843,5,pizza
1616,OP03-R07-Pizza-672329-673160,OP03-R07-Pizza,672329,673160,6,oven
1617,OP03-R07-Pizza-675299-677164,OP03-R07-Pizza,675299,677164,0,stove
1618,OP03-R07-Pizza-690652-693235,OP03-R07-Pizza,690652,693235,1,recipe
1619,OP04-R01-PastaSalad-36060-37850,OP04-R01-PastaSalad,36060,37850,1,recipe
1620,OP04-R01-PastaSalad-39240-40170,OP04-R01-PastaSalad,39240,40170,2,pot
1621,OP04-R01-PastaSalad-40490-41680,OP04-R01-PastaSalad,40490,41680,3,lid
1622,OP04-R01-PastaSalad-43420-45250,OP04-R01-PastaSalad,43420,45250,0,stove
1623,OP04-R01-PastaSalad-45100-45660,OP04-R01-PastaSalad,45100,45660,7,pot
1624,OP04-R01-PastaSalad-47955-48565,OP04-R01-PastaSalad,47955,48565,9,"water,faucet,pot"
1625,OP04-R01-PastaSalad-48565-51885,OP04-R01-PastaSalad,48565,51885,9,"water,faucet,pot"
1626,OP04-R01-PastaSalad-53775-55645,OP04-R01-PastaSalad,53775,55645,9,"water,faucet,pot"
1627,OP04-R01-PastaSalad-57700-59980,OP04-R01-PastaSalad,57700,59980,5,pot
1628,OP04-R01-PastaSalad-67895-68755,OP04-R01-PastaSalad,67895,68755,3,eating_utensil
1629,OP04-R01-PastaSalad-68860-69640,OP04-R01-PastaSalad,68860,69640,5,eating_utensil
1630,OP04-R01-PastaSalad-72625-74485,OP04-R01-PastaSalad,72625,74485,2,fridge
1631,OP04-R01-PastaSalad-75020-75800,OP04-R01-PastaSalad,75020,75800,3,grocery_bag
1632,OP04-R01-PastaSalad-76395-77865,OP04-R01-PastaSalad,76395,77865,3,tomato_container
1633,OP04-R01-PastaSalad-78855-79805,OP04-R01-PastaSalad,78855,79805,5,tomato_container
1634,OP04-R01-PastaSalad-79815-80935,OP04-R01-PastaSalad,79815,80935,2,tomato_container
1635,OP04-R01-PastaSalad-80930-82110,OP04-R01-PastaSalad,80930,82110,1,recipe
1636,OP04-R01-PastaSalad-82565-86625,OP04-R01-PastaSalad,82565,86625,1,recipe
1637,OP04-R01-PastaSalad-90475-91075,OP04-R01-PastaSalad,90475,91075,3,eating_utensil
1638,OP04-R01-PastaSalad-92190-94290,OP04-R01-PastaSalad,92190,94290,4,tomato
1639,OP04-R01-PastaSalad-104195-106215,OP04-R01-PastaSalad,104195,106215,4,tomato
1640,OP04-R01-PastaSalad-107680-108310,OP04-R01-PastaSalad,107680,108310,5,carrot
1641,OP04-R01-PastaSalad-109460-116900,OP04-R01-PastaSalad,109460,116900,4,tomato
1642,OP04-R01-PastaSalad-117175-117925,OP04-R01-PastaSalad,117175,117925,3,tomato
1643,OP04-R01-PastaSalad-117925-118640,OP04-R01-PastaSalad,117925,118640,7,tomato
1644,OP04-R01-PastaSalad-118640-120515,OP04-R01-PastaSalad,118640,120515,5,tomato
1645,OP04-R01-PastaSalad-119355-120735,OP04-R01-PastaSalad,119355,120735,5,carrot
1646,OP04-R01-PastaSalad-121740-123690,OP04-R01-PastaSalad,121740,123690,5,tomato_container
1647,OP04-R01-PastaSalad-123750-124890,OP04-R01-PastaSalad,123750,124890,5,grocery_bag
1648,OP04-R01-PastaSalad-124955-125965,OP04-R01-PastaSalad,124955,125965,6,fridge
1649,OP04-R01-PastaSalad-126690-127430,OP04-R01-PastaSalad,126690,127430,3,eating_utensil
1650,OP04-R01-PastaSalad-130982-146682,OP04-R01-PastaSalad,130982,146682,4,tomato
1651,OP04-R01-PastaSalad-147532-167832,OP04-R01-PastaSalad,147532,167832,4,tomato
1652,OP04-R01-PastaSalad-169082-192982,OP04-R01-PastaSalad,169082,192982,4,tomato
1653,OP04-R01-PastaSalad-205780-206600,OP04-R01-PastaSalad,205780,206600,3,plate
1654,OP04-R01-PastaSalad-207085-208185,OP04-R01-PastaSalad,207085,208185,3,bowl
1655,OP04-R01-PastaSalad-208280-208940,OP04-R01-PastaSalad,208280,208940,7,bowl
1656,OP04-R01-PastaSalad-209165-219925,OP04-R01-PastaSalad,209165,219925,10,"tomato,plate,bowl"
1657,OP04-R01-PastaSalad-220470-221890,OP04-R01-PastaSalad,220470,221890,5,plate
1658,OP04-R01-PastaSalad-223610-226280,OP04-R01-PastaSalad,223610,226280,1,recipe
1659,OP04-R01-PastaSalad-227220-228950,OP04-R01-PastaSalad,227220,228950,2,fridge
1660,OP04-R01-PastaSalad-228990-230270,OP04-R01-PastaSalad,228990,230270,3,bell_pepper
1661,OP04-R01-PastaSalad-230475-231785,OP04-R01-PastaSalad,230475,231785,1,bell_pepper
1662,OP04-R01-PastaSalad-233195-234055,OP04-R01-PastaSalad,233195,234055,5,bell_pepper
1663,OP04-R01-PastaSalad-234310-236110,OP04-R01-PastaSalad,234310,236110,4,bell_pepper
1664,OP04-R01-PastaSalad-243970-270170,OP04-R01-PastaSalad,243970,270170,4,bell_pepper
1665,OP04-R01-PastaSalad-272170-288870,OP04-R01-PastaSalad,272170,288870,4,bell_pepper
1666,OP04-R01-PastaSalad-290950-291640,OP04-R01-PastaSalad,290950,291640,3,pasta_container
1667,OP04-R01-PastaSalad-293840-300580,OP04-R01-PastaSalad,293840,300580,10,"pasta,pasta_container,pot"
1668,OP04-R01-PastaSalad-304060-306640,OP04-R01-PastaSalad,304060,306640,6,rigate_container
1669,OP04-R01-PastaSalad-306925-307795,OP04-R01-PastaSalad,306925,307795,5,pasta_container
1670,OP04-R01-PastaSalad-312980-313710,OP04-R01-PastaSalad,312980,313710,3,pasta_container
1671,OP04-R01-PastaSalad-315130-317000,OP04-R01-PastaSalad,315130,317000,10,"pasta,pasta_container,pot"
1672,OP04-R01-PastaSalad-317940-318950,OP04-R01-PastaSalad,317940,318950,6,pasta_container
1673,OP04-R01-PastaSalad-318960-319670,OP04-R01-PastaSalad,318960,319670,5,pasta_container
1674,OP04-R01-PastaSalad-322825-323695,OP04-R01-PastaSalad,322825,323695,3,plate
1675,OP04-R01-PastaSalad-324655-331425,OP04-R01-PastaSalad,324655,331425,10,"bell_pepper,plate,bowl"
1676,OP04-R01-PastaSalad-331765-332485,OP04-R01-PastaSalad,331765,332485,5,eating_utensil
1677,OP04-R01-PastaSalad-333515-334920,OP04-R01-PastaSalad,333515,334920,3,bell_pepper
1678,OP04-R01-PastaSalad-337167-338277,OP04-R01-PastaSalad,337167,338277,5,bell_pepper
1679,OP04-R01-PastaSalad-338347-339257,OP04-R01-PastaSalad,338347,339257,5,bell_pepper
1680,OP04-R01-PastaSalad-339287-340097,OP04-R01-PastaSalad,339287,340097,3,carrot_container
1681,OP04-R01-PastaSalad-340537-342127,OP04-R01-PastaSalad,340537,342127,1,carrot_container
1682,OP04-R01-PastaSalad-343037-345927,OP04-R01-PastaSalad,343037,345927,10,"carrot,carrot_container,plate"
1683,OP04-R01-PastaSalad-346987-347597,OP04-R01-PastaSalad,346987,347597,6,carrot_container
1684,OP04-R01-PastaSalad-348477-349897,OP04-R01-PastaSalad,348477,349897,5,carrot_container
1685,OP04-R01-PastaSalad-349902-350672,OP04-R01-PastaSalad,349902,350672,5,carrot_container
1686,OP04-R01-PastaSalad-350742-352002,OP04-R01-PastaSalad,350742,352002,6,fridge
1687,OP04-R01-PastaSalad-361372-362362,OP04-R01-PastaSalad,361372,362362,4,carrot
1688,OP04-R01-PastaSalad-365117-371427,OP04-R01-PastaSalad,365117,371427,4,carrot
1689,OP04-R01-PastaSalad-371637-372207,OP04-R01-PastaSalad,371637,372207,5,carrot
1690,OP04-R01-PastaSalad-372237-372807,OP04-R01-PastaSalad,372237,372807,4,carrot
1691,OP04-R01-PastaSalad-373317-377037,OP04-R01-PastaSalad,373317,377037,4,carrot
1692,OP04-R01-PastaSalad-378710-382000,OP04-R01-PastaSalad,378710,382000,4,carrot
1693,OP04-R01-PastaSalad-384339-386310,OP04-R01-PastaSalad,384339,386310,3,carrot
1694,OP04-R01-PastaSalad-388314-391854,OP04-R01-PastaSalad,388314,391854,10,"carrot,plate,bowl"
1695,OP04-R01-PastaSalad-392729-393819,OP04-R01-PastaSalad,392729,393819,5,plate
1696,OP04-R01-PastaSalad-393919-395129,OP04-R01-PastaSalad,393919,395129,1,recipe
1697,OP04-R01-PastaSalad-395659-399529,OP04-R01-PastaSalad,395659,399529,1,recipe
1698,OP04-R01-PastaSalad-400469-402089,OP04-R01-PastaSalad,400469,402089,2,fridge
1699,OP04-R01-PastaSalad-402834-405584,OP04-R01-PastaSalad,402834,405584,3,grocery_bag
1700,OP04-R01-PastaSalad-405654-407104,OP04-R01-PastaSalad,405654,407104,6,fridge
1701,OP04-R01-PastaSalad-408414-409254,OP04-R01-PastaSalad,408414,409254,5,cucumber_container
1702,OP04-R01-PastaSalad-410029-411609,OP04-R01-PastaSalad,410029,411609,3,cucumber
1703,OP04-R01-PastaSalad-415619-416899,OP04-R01-PastaSalad,415619,416899,3,cucumber
1704,OP04-R01-PastaSalad-417679-418219,OP04-R01-PastaSalad,417679,418219,3,eating_utensil
1705,OP04-R01-PastaSalad-423644-424374,OP04-R01-PastaSalad,423644,424374,3,cucumber
1706,OP04-R01-PastaSalad-428224-429614,OP04-R01-PastaSalad,428224,429614,5,cucumber
1707,OP04-R01-PastaSalad-429864-430404,OP04-R01-PastaSalad,429864,430404,7,cucumber
1708,OP04-R01-PastaSalad-430479-445829,OP04-R01-PastaSalad,430479,445829,4,cucumber
1709,OP04-R01-PastaSalad-445920-451460,OP04-R01-PastaSalad,445920,451460,10,"cucumber,plate,bowl"
1710,OP04-R01-PastaSalad-451505-452085,OP04-R01-PastaSalad,451505,452085,6,grocery_bag
1711,OP04-R01-PastaSalad-452230-452860,OP04-R01-PastaSalad,452230,452860,0,"hand,towel"
1712,OP04-R01-PastaSalad-453455-456205,OP04-R01-PastaSalad,453455,456205,5,grocery_bag
1713,OP04-R01-PastaSalad-455615-457005,OP04-R01-PastaSalad,455615,457005,5,cucumber_container
1714,OP04-R01-PastaSalad-457205-458435,OP04-R01-PastaSalad,457205,458435,2,door
1715,OP04-R01-PastaSalad-458445-459335,OP04-R01-PastaSalad,458445,459335,2,fridge_drawer
1716,OP04-R01-PastaSalad-459425-462675,OP04-R01-PastaSalad,459425,462675,3,onion
1717,OP04-R01-PastaSalad-463395-464715,OP04-R01-PastaSalad,463395,464715,5,onion
1718,OP04-R01-PastaSalad-464910-466030,OP04-R01-PastaSalad,464910,466030,3,onion
1719,OP04-R01-PastaSalad-466235-467045,OP04-R01-PastaSalad,466235,467045,3,onion
1720,OP04-R01-PastaSalad-468175-469695,OP04-R01-PastaSalad,468175,469695,6,fridge
1721,OP04-R01-PastaSalad-470900-471540,OP04-R01-PastaSalad,470900,471540,3,eating_utensil
1722,OP04-R01-PastaSalad-472452-473132,OP04-R01-PastaSalad,472452,473132,4,onion
1723,OP04-R01-PastaSalad-476847-477367,OP04-R01-PastaSalad,476847,477367,3,onion
1724,OP04-R01-PastaSalad-477490-480445,OP04-R01-PastaSalad,477490,480445,8,onion
1725,OP04-R01-PastaSalad-481432-482692,OP04-R01-PastaSalad,481432,482692,4,onion
1726,OP04-R01-PastaSalad-483867-485847,OP04-R01-PastaSalad,483867,485847,8,onion
1727,OP04-R01-PastaSalad-485917-486417,OP04-R01-PastaSalad,485917,486417,5,onion
1728,OP04-R01-PastaSalad-486572-487142,OP04-R01-PastaSalad,486572,487142,5,onion
1729,OP04-R01-PastaSalad-488757-499407,OP04-R01-PastaSalad,488757,499407,4,onion
1730,OP04-R01-PastaSalad-499580-504630,OP04-R01-PastaSalad,499580,504630,10,"onion,plate,bowl"
1731,OP04-R01-PastaSalad-504765-505305,OP04-R01-PastaSalad,504765,505305,3,onion
1732,OP04-R01-PastaSalad-506640-510880,OP04-R01-PastaSalad,506640,510880,8,onion
1733,OP04-R01-PastaSalad-510955-511500,OP04-R01-PastaSalad,510955,511500,5,onion
1734,OP04-R01-PastaSalad-511655-515055,OP04-R01-PastaSalad,511655,515055,8,onion
1735,OP04-R01-PastaSalad-516910-517630,OP04-R01-PastaSalad,516910,517630,4,onion
1736,OP04-R01-PastaSalad-518150-518960,OP04-R01-PastaSalad,518150,518960,4,onion
1737,OP04-R01-PastaSalad-520645-522345,OP04-R01-PastaSalad,520645,522345,2,fridge
1738,OP04-R01-PastaSalad-522400-523170,OP04-R01-PastaSalad,522400,523170,3,mushroom
1739,OP04-R01-PastaSalad-523170-524000,OP04-R01-PastaSalad,523170,524000,5,garlic
1740,OP04-R01-PastaSalad-523890-524650,OP04-R01-PastaSalad,523890,524650,6,fridge_drawer
1741,OP04-R01-PastaSalad-527910-531630,OP04-R01-PastaSalad,527910,531630,4,onion
1742,OP04-R01-PastaSalad-531665-538595,OP04-R01-PastaSalad,531665,538595,10,"onion,plate,bowl"
1743,OP04-R01-PastaSalad-538850-541160,OP04-R01-PastaSalad,538850,541160,1,recipe
1744,OP04-R01-PastaSalad-542200-544890,OP04-R01-PastaSalad,542200,544890,3,olive_container
1745,OP04-R01-PastaSalad-544940-546070,OP04-R01-PastaSalad,544940,546070,3,olive_container
1746,OP04-R01-PastaSalad-546110-550000,OP04-R01-PastaSalad,546110,550000,3,olive_container
1747,OP04-R01-PastaSalad-563810-565400,OP04-R01-PastaSalad,563810,565400,5,olive_container
1748,OP04-R01-PastaSalad-565410-566330,OP04-R01-PastaSalad,565410,566330,5,olive_container
1749,OP04-R01-PastaSalad-568760-569300,OP04-R01-PastaSalad,568760,569300,3,cooking_utensil
1750,OP04-R01-PastaSalad-569535-586465,OP04-R01-PastaSalad,569535,586465,0,pasta
1751,OP04-R01-PastaSalad-589520-601240,OP04-R01-PastaSalad,589520,601240,0,salad
1752,OP04-R01-PastaSalad-601580-603320,OP04-R01-PastaSalad,601580,603320,1,recipe
1753,OP04-R01-PastaSalad-604895-611825,OP04-R01-PastaSalad,604895,611825,0,pasta
1754,OP04-R01-PastaSalad-617210-618370,OP04-R01-PastaSalad,617210,618370,2,fridge
1755,OP04-R01-PastaSalad-618455-619335,OP04-R01-PastaSalad,618455,619335,3,oliver_container
1756,OP04-R01-PastaSalad-620470-624900,OP04-R01-PastaSalad,620470,624900,2,olive_container
1757,OP04-R01-PastaSalad-625050-625890,OP04-R01-PastaSalad,625050,625890,5,olive_container_lid
1758,OP04-R01-PastaSalad-628560-632950,OP04-R01-PastaSalad,628560,632950,10,"olive,olive_container,bowl"
1759,OP04-R01-PastaSalad-633640-634140,OP04-R01-PastaSalad,633640,634140,3,lid
1760,OP04-R01-PastaSalad-634255-635065,OP04-R01-PastaSalad,634255,635065,6,olive_container
1761,OP04-R01-PastaSalad-635145-637215,OP04-R01-PastaSalad,635145,637215,6,olive_container
1762,OP04-R01-PastaSalad-638535-640195,OP04-R01-PastaSalad,638535,640195,5,oliver_container
1763,OP04-R01-PastaSalad-640200-641540,OP04-R01-PastaSalad,640200,641540,5,olive_container
1764,OP04-R01-PastaSalad-641895-643335,OP04-R01-PastaSalad,641895,643335,6,fridge
1765,OP04-R01-PastaSalad-643790-644890,OP04-R01-PastaSalad,643790,644890,3,cooking_utensil
1766,OP04-R01-PastaSalad-644945-660050,OP04-R01-PastaSalad,644945,660050,0,pasta
1767,OP04-R01-PastaSalad-671770-672460,OP04-R01-PastaSalad,671770,672460,7,"pasta,eating_utensil"
1768,OP04-R01-PastaSalad-672460-678690,OP04-R01-PastaSalad,672460,678690,0,pasta
1769,OP04-R01-PastaSalad-680785-681515,OP04-R01-PastaSalad,680785,681515,3,eating_utensil
1770,OP04-R01-PastaSalad-682325-683085,OP04-R01-PastaSalad,682325,683085,3,cooking_utensil
1771,OP04-R01-PastaSalad-699545-700265,OP04-R01-PastaSalad,699545,700265,5,eating_utensil
1772,OP04-R01-PastaSalad-703050-708240,OP04-R01-PastaSalad,703050,708240,0,"soup,cooking_utensil"
1773,OP04-R01-PastaSalad-708240-708960,OP04-R01-PastaSalad,708240,708960,5,cooking_utensil
1774,OP04-R01-PastaSalad-711050-712590,OP04-R01-PastaSalad,711050,712590,2,fridge
1775,OP04-R01-PastaSalad-712985-714055,OP04-R01-PastaSalad,712985,714055,3,condiment_container
1776,OP04-R01-PastaSalad-714390-716070,OP04-R01-PastaSalad,714390,716070,5,condiment_container
1777,OP04-R01-PastaSalad-716280-718610,OP04-R01-PastaSalad,716280,718610,3,condiment_container
1778,OP04-R01-PastaSalad-720685-721365,OP04-R01-PastaSalad,720685,721365,5,unknown_container
1779,OP04-R01-PastaSalad-722625-723315,OP04-R01-PastaSalad,722625,723315,3,condiment_container
1780,OP04-R01-PastaSalad-725385-726245,OP04-R01-PastaSalad,725385,726245,5,condiment_container
1781,OP04-R01-PastaSalad-730830-731380,OP04-R01-PastaSalad,730830,731380,3,cooking_utensil
1782,OP04-R01-PastaSalad-731660-741270,OP04-R01-PastaSalad,731660,741270,0,"mixture,eating_utensil"
1783,OP04-R01-PastaSalad-741350-742610,OP04-R01-PastaSalad,741350,742610,0,stove
1784,OP04-R01-PastaSalad-746485-755505,OP04-R01-PastaSalad,746485,755505,9,"water,pot,sink"
1785,OP04-R01-PastaSalad-755763-756303,OP04-R01-PastaSalad,755763,756303,5,cooking_utensil
1786,OP04-R01-PastaSalad-757268-757938,OP04-R01-PastaSalad,757268,757938,0,faucet
1787,OP04-R01-PastaSalad-757988-764498,OP04-R01-PastaSalad,757988,764498,0,"pasta,pot,eating_utensil"
1788,OP04-R01-PastaSalad-758930-763010,OP04-R01-PastaSalad,758930,763010,0,"pasta,water"
1789,OP04-R01-PastaSalad-763015-763835,OP04-R01-PastaSalad,763015,763835,5,cooking_utensil
1790,OP04-R01-PastaSalad-770560-792210,OP04-R01-PastaSalad,770560,792210,10,"pasta,pot,bowl"
1791,OP04-R01-PastaSalad-792230-792990,OP04-R01-PastaSalad,792230,792990,5,cooking_utensil
1792,OP04-R01-PastaSalad-795155-797165,OP04-R01-PastaSalad,795155,797165,9,"water,pot,sink"
1793,OP04-R01-PastaSalad-800845-801505,OP04-R01-PastaSalad,800845,801505,0,pasta
1794,OP04-R01-PastaSalad-801650-808010,OP04-R01-PastaSalad,801650,808010,0,pasta
1795,OP04-R01-PastaSalad-809360-810750,OP04-R01-PastaSalad,809360,810750,2,fridge
1796,OP04-R01-PastaSalad-811340-812120,OP04-R01-PastaSalad,811340,812120,3,condiment_container
1797,OP04-R01-PastaSalad-812725-816085,OP04-R01-PastaSalad,812725,816085,2,condiment_container
1798,OP04-R01-PastaSalad-816070-816770,OP04-R01-PastaSalad,816070,816770,5,dressing_lid
1799,OP04-R01-PastaSalad-817295-824105,OP04-R01-PastaSalad,817295,824105,9,"condiment,condiment_container,salad"
1800,OP04-R01-PastaSalad-824185-824765,OP04-R01-PastaSalad,824185,824765,3,lid
1801,OP04-R01-PastaSalad-824880-828140,OP04-R01-PastaSalad,824880,828140,6,condiment_container
1802,OP04-R01-PastaSalad-828185-829145,OP04-R01-PastaSalad,828185,829145,5,condiment_container
1803,OP04-R01-PastaSalad-829160-830140,OP04-R01-PastaSalad,829160,830140,3,condiment_container
1804,OP04-R01-PastaSalad-832645-834915,OP04-R01-PastaSalad,832645,834915,2,condiment_container
1805,OP04-R01-PastaSalad-835495-836375,OP04-R01-PastaSalad,835495,836375,9,"condiment,condiment_container,salad"
1806,OP04-R01-PastaSalad-839540-840700,OP04-R01-PastaSalad,839540,840700,5,condiment_container
1807,OP04-R01-PastaSalad-842980-844560,OP04-R01-PastaSalad,842980,844560,1,condiment_container
1808,OP04-R01-PastaSalad-844815-846595,OP04-R01-PastaSalad,844815,846595,2,condiment_container
1809,OP04-R01-PastaSalad-847920-849040,OP04-R01-PastaSalad,847920,849040,9,"condiment,condiment_container,salad"
1810,OP04-R01-PastaSalad-850005-851095,OP04-R01-PastaSalad,850005,851095,3,lid
1811,OP04-R01-PastaSalad-851715-853925,OP04-R01-PastaSalad,851715,853925,6,cheese_container
1812,OP04-R01-PastaSalad-854150-855090,OP04-R01-PastaSalad,854150,855090,5,condiment_container
1813,OP04-R01-PastaSalad-855115-856335,OP04-R01-PastaSalad,855115,856335,5,condiment_container
1814,OP04-R01-PastaSalad-858935-866615,OP04-R01-PastaSalad,858935,866615,0,pasta
1815,OP04-R01-PastaSalad-866740-867260,OP04-R01-PastaSalad,866740,867260,3,bowl
1816,OP04-R01-PastaSalad-871015-871915,OP04-R01-PastaSalad,871015,871915,5,bowl
1817,OP04-R03-BaconAndEggs-56090-57601,OP04-R03-BaconAndEggs,56090,57601,2,fridge
1818,OP04-R03-BaconAndEggs-57962-61534,OP04-R03-BaconAndEggs,57962,61534,3,egg_container
1819,OP04-R03-BaconAndEggs-62020-63719,OP04-R03-BaconAndEggs,62020,63719,2,egg_container
1820,OP04-R03-BaconAndEggs-63257-65942,OP04-R03-BaconAndEggs,63257,65942,2,egg_container
1821,OP04-R03-BaconAndEggs-65711-67793,OP04-R03-BaconAndEggs,65711,67793,3,egg
1822,OP04-R03-BaconAndEggs-67797-68520,OP04-R03-BaconAndEggs,67797,68520,5,egg
1823,OP04-R03-BaconAndEggs-68533-70568,OP04-R03-BaconAndEggs,68533,70568,6,egg_container
1824,OP04-R03-BaconAndEggs-70451-71939,OP04-R03-BaconAndEggs,70451,71939,3,egg_container
1825,OP04-R03-BaconAndEggs-72958-74650,OP04-R03-BaconAndEggs,72958,74650,5,egg_container
1826,OP04-R03-BaconAndEggs-74709-76136,OP04-R03-BaconAndEggs,74709,76136,5,egg_container
1827,OP04-R03-BaconAndEggs-78709-80249,OP04-R03-BaconAndEggs,78709,80249,3,eating_utensil
1828,OP04-R03-BaconAndEggs-80314-82052,OP04-R03-BaconAndEggs,80314,82052,7,bowl
1829,OP04-R03-BaconAndEggs-80563-81972,OP04-R03-BaconAndEggs,80563,81972,3,bowl
1830,OP04-R03-BaconAndEggs-82348-83491,OP04-R03-BaconAndEggs,82348,83491,3,egg
1831,OP04-R03-BaconAndEggs-84100-88073,OP04-R03-BaconAndEggs,84100,88073,0,egg
1832,OP04-R03-BaconAndEggs-88683-89350,OP04-R03-BaconAndEggs,88683,89350,5,egg
1833,OP04-R03-BaconAndEggs-90206-93835,OP04-R03-BaconAndEggs,90206,93835,0,egg
1834,OP04-R03-BaconAndEggs-94430-95068,OP04-R03-BaconAndEggs,94430,95068,5,egg_shell
1835,OP04-R03-BaconAndEggs-95090-96420,OP04-R03-BaconAndEggs,95090,96420,3,egg_shell
1836,OP04-R03-BaconAndEggs-98570-101470,OP04-R03-BaconAndEggs,98570,101470,5,"trash,trash_container"
1837,OP04-R03-BaconAndEggs-103598-105503,OP04-R03-BaconAndEggs,103598,105503,3,paper_towel
1838,OP04-R03-BaconAndEggs-105355-109441,OP04-R03-BaconAndEggs,105355,109441,5,"trash,trash_container"
1839,OP04-R03-BaconAndEggs-109687-110371,OP04-R03-BaconAndEggs,109687,110371,5,paper_towel
1840,OP04-R03-BaconAndEggs-112736-114674,OP04-R03-BaconAndEggs,112736,114674,3,eating_utensil
1841,OP04-R03-BaconAndEggs-131111-132330,OP04-R03-BaconAndEggs,131111,132330,2,fridge
1842,OP04-R03-BaconAndEggs-132418-134343,OP04-R03-BaconAndEggs,132418,134343,3,milk_container
1843,OP04-R03-BaconAndEggs-135856-136717,OP04-R03-BaconAndEggs,135856,136717,5,milk_container
1844,OP04-R03-BaconAndEggs-136741-139029,OP04-R03-BaconAndEggs,136741,139029,2,milk_container
1845,OP04-R03-BaconAndEggs-138560-139267,OP04-R03-BaconAndEggs,138560,139267,5,lid
1846,OP04-R03-BaconAndEggs-139532-140834,OP04-R03-BaconAndEggs,139532,140834,3,milk_container
1847,OP04-R03-BaconAndEggs-147643-148197,OP04-R03-BaconAndEggs,147643,148197,3,milk_container_cap
1848,OP04-R03-BaconAndEggs-148507-149283,OP04-R03-BaconAndEggs,148507,149283,6,milk_container
1849,OP04-R03-BaconAndEggs-148857-149659,OP04-R03-BaconAndEggs,148857,149659,5,milk_container_lid
1850,OP04-R03-BaconAndEggs-149280-151190,OP04-R03-BaconAndEggs,149280,151190,6,milk_container
1851,OP04-R03-BaconAndEggs-152150-153309,OP04-R03-BaconAndEggs,152150,153309,5,milk_container
